Customer Id,total_orders,total_quantity,total_sales,cluster
14325,1,1,1500.0,1
14326,1,1,1500.0,1
14327,1,1,1500.0,1
14328,1,1,1500.0,1
14329,1,1,1500.0,1
14330,1,1,1500.0,1
14331,1,1,1500.0,1
14332,1,1,1500.0,1
14333,1,1,1500.0,1
14334,1,1,1500.0,1
14335,1,1,1500.0,1
14336,1,1,1500.0,1
14337,1,1,1500.0,1
14338,1,1,1500.0,1
14339,1,1,1500.0,1
14340,1,1,1500.0,1
14341,1,1,1500.0,1
14342,1,1,1500.0,1
14343,1,1,1500.0,1
14344,1,1,1500.0,1
14345,1,1,1500.0,1
14346,1,1,1500.0,1
14347,1,1,1500.0,1
14348,1,1,1500.0,1
14349,1,1,1500.0,1
14350,1,1,1500.0,1
14351,1,1,1500.0,1
14352,1,1,1500.0,1
14353,1,1,1500.0,1
14354,1,1,1500.0,1
14355,1,1,1500.0,1
14356,1,1,1500.0,1
14357,1,1,1500.0,1
14358,1,1,1500.0,1
14359,1,1,1500.0,1
14360,1,1,1500.0,1
14361,1,1,1500.0,1
14362,1,1,1500.0,1
14363,1,1,1500.0,1
14364,1,1,1500.0,1
14365,1,1,1500.0,1
14366,1,1,1500.0,1
14367,1,1,1500.0,1
14368,1,1,1500.0,1
14369,1,1,1500.0,1
14370,1,1,1500.0,1
14371,1,1,1500.0,1
14372,1,1,1500.0,1
14373,1,1,1500.0,1
14374,1,1,1500.0,1
14375,1,1,1500.0,1
14376,1,1,1500.0,1
14377,1,1,1500.0,1
14378,1,1,1500.0,1
14379,1,1,1500.0,1
14380,1,1,1500.0,1
14381,1,1,1500.0,1
14382,1,1,1500.0,1
14383,1,1,1500.0,1
14384,1,1,1500.0,1
14385,1,1,1500.0,1
14386,1,1,1500.0,1
14387,1,1,1500.0,1
14388,1,1,1500.0,1
14389,1,1,1500.0,1
14390,1,1,1500.0,1
14391,1,1,1500.0,1
14392,1,1,1500.0,1
14393,1,1,1500.0,1
14394,1,1,1500.0,1
14395,1,1,1500.0,1
14396,1,1,1500.0,1
14397,1,1,1500.0,1
14398,1,1,1500.0,1
14399,1,1,1500.0,1
14400,1,1,1500.0,1
14401,1,1,1500.0,1
14402,1,1,1500.0,1
14403,1,1,1500.0,1
14404,1,1,1500.0,1
14405,1,1,1500.0,1
14406,1,1,1500.0,1
14407,1,1,252.8800049,1
14408,1,1,252.8800049,1
14409,1,1,252.8800049,1
14410,1,1,252.8800049,1
14411,1,1,252.8800049,1
14412,1,1,252.8800049,1
14413,1,1,252.8800049,1
14414,1,1,252.8800049,1
14415,1,1,252.8800049,1
14416,1,1,252.8800049,1
14417,1,1,252.8800049,1
14418,1,1,252.8800049,1
14419,1,1,252.8800049,1
14420,1,1,252.8800049,1
14421,1,1,252.8800049,1
14422,1,1,252.8800049,1
14423,1,1,252.8800049,1
14424,1,1,252.8800049,1
14425,1,1,252.8800049,1
14426,1,1,252.8800049,1
14427,1,1,252.8800049,1
14428,1,1,252.8800049,1
14429,1,1,252.8800049,1
14430,1,1,252.8800049,1
14431,1,1,252.8800049,1
14432,1,1,252.8800049,1
14433,1,1,252.8800049,1
14434,1,1,252.8800049,1
14435,1,1,252.8800049,1
14436,1,1,252.8800049,1
14437,1,1,252.8800049,1
14438,1,1,252.8800049,1
14439,1,1,252.8800049,1
14440,1,1,252.8800049,1
14441,1,1,252.8800049,1
14442,1,1,252.8800049,1
14443,1,1,252.8800049,1
14444,1,1,252.8800049,1
14445,1,1,252.8800049,1
14446,1,1,252.8800049,1
14447,1,1,252.8800049,1
14448,1,1,252.8800049,1
14449,1,1,252.8800049,1
14450,1,1,252.8800049,1
14451,1,1,252.8800049,1
14452,1,1,252.8800049,1
14453,1,1,252.8800049,1
14454,1,1,252.8800049,1
14455,1,1,252.8800049,1
14456,1,1,252.8800049,1
14457,1,1,252.8800049,1
14458,1,1,252.8800049,1
14459,1,1,252.8800049,1
14460,1,1,252.8800049,1
14461,1,1,252.8800049,1
14462,1,1,252.8800049,1
14463,1,1,252.8800049,1
14464,1,1,252.8800049,1
14465,1,1,252.8800049,1
14466,1,1,252.8800049,1
14467,1,1,252.8800049,1
14468,1,1,252.8800049,1
14469,1,1,252.8800049,1
14470,1,1,252.8800049,1
14471,1,1,252.8800049,1
14472,1,1,252.8800049,1
14473,1,1,252.8800049,1
14474,1,1,252.8800049,1
14475,1,1,252.8800049,1
14476,1,1,252.8800049,1
14477,1,1,252.8800049,1
14478,1,1,252.8800049,1
14479,1,1,252.8800049,1
14480,1,1,252.8800049,1
14481,1,1,252.8800049,1
14482,1,1,252.8800049,1
14483,1,1,252.8800049,1
14484,1,1,252.8800049,1
14485,1,1,252.8800049,1
14486,1,1,252.8800049,1
14487,1,1,252.8800049,1
14488,1,1,252.8800049,1
14489,1,1,252.8800049,1
14490,1,1,252.8800049,1
14491,1,1,252.8800049,1
14492,1,1,252.8800049,1
14493,1,1,252.8800049,1
14494,1,1,252.8800049,1
14495,1,1,252.8800049,1
14496,1,1,252.8800049,1
14497,1,1,252.8800049,1
14498,1,1,252.8800049,1
14499,1,1,252.8800049,1
14500,1,1,252.8800049,1
14501,1,1,252.8800049,1
14502,1,1,252.8800049,1
14503,1,1,252.8800049,1
14504,1,1,252.8800049,1
14505,1,1,252.8800049,1
14506,1,1,252.8800049,1
14507,1,1,252.8800049,1
14508,1,1,252.8800049,1
14509,1,1,252.8800049,1
14510,1,1,252.8800049,1
14511,1,1,252.8800049,1
14512,1,1,252.8800049,1
14513,1,1,252.8800049,1
14514,1,1,252.8800049,1
14515,1,1,252.8800049,1
14516,1,1,252.8800049,1
14517,1,1,252.8800049,1
14518,1,1,252.8800049,1
14519,1,1,252.8800049,1
14520,1,1,252.8800049,1
14521,1,1,252.8800049,1
14522,1,1,252.8800049,1
14523,1,1,252.8800049,1
14524,1,1,252.8800049,1
14525,1,1,252.8800049,1
14526,1,1,252.8800049,1
14527,1,1,252.8800049,1
14528,1,1,252.8800049,1
14529,1,1,252.8800049,1
14530,1,1,252.8800049,1
14531,1,1,252.8800049,1
14532,1,1,252.8800049,1
14533,1,1,252.8800049,1
14534,1,1,252.8800049,1
14535,1,1,252.8800049,1
14536,1,1,252.8800049,1
14537,1,1,252.8800049,1
14538,1,1,252.8800049,1
14539,1,1,252.8800049,1
14540,1,1,252.8800049,1
14541,1,1,252.8800049,1
14542,1,1,252.8800049,1
14543,1,1,252.8800049,1
14544,1,1,252.8800049,1
14545,1,1,252.8800049,1
14546,1,1,252.8800049,1
14547,1,1,252.8800049,1
14548,1,1,252.8800049,1
14549,1,1,252.8800049,1
14550,1,1,252.8800049,1
14551,1,1,252.8800049,1
14552,1,1,252.8800049,1
14553,1,1,252.8800049,1
14554,1,1,252.8800049,1
14555,1,1,252.8800049,1
14556,1,1,252.8800049,1
14557,1,1,252.8800049,1
14558,1,1,252.8800049,1
14559,1,1,252.8800049,1
14560,1,1,252.8800049,1
14561,1,1,252.8800049,1
14562,1,1,252.8800049,1
14563,1,1,252.8800049,1
14564,1,1,252.8800049,1
14565,1,1,252.8800049,1
14566,1,1,252.8800049,1
14567,1,1,252.8800049,1
14568,1,1,252.8800049,1
14569,1,1,252.8800049,1
14570,1,1,252.8800049,1
14571,1,1,252.8800049,1
14572,1,1,252.8800049,1
14573,1,1,252.8800049,1
14574,1,1,252.8800049,1
14575,1,1,252.8800049,1
14576,1,1,252.8800049,1
14577,1,1,252.8800049,1
14578,1,1,252.8800049,1
14579,1,1,252.8800049,1
14580,1,1,252.8800049,1
14581,1,1,252.8800049,1
14582,1,1,252.8800049,1
14583,1,1,252.8800049,1
14584,1,1,252.8800049,1
14585,1,1,252.8800049,1
14586,1,1,252.8800049,1
14587,1,1,252.8800049,1
14588,1,1,252.8800049,1
14589,1,1,252.8800049,1
14590,1,1,252.8800049,1
14591,1,1,252.8800049,1
14592,1,1,252.8800049,1
14593,1,1,252.8800049,1
14594,1,1,252.8800049,1
14595,1,1,252.8800049,1
14596,1,1,252.8800049,1
14597,1,1,252.8800049,1
14598,1,1,252.8800049,1
14599,1,1,252.8800049,1
14600,1,1,252.8800049,1
14601,1,1,252.8800049,1
14602,1,1,252.8800049,1
14603,1,1,252.8800049,1
14604,1,1,252.8800049,1
14605,1,1,252.8800049,1
14606,1,1,252.8800049,1
14607,1,1,252.8800049,1
14608,1,1,252.8800049,1
14609,1,1,252.8800049,1
14610,1,1,252.8800049,1
14611,1,1,252.8800049,1
14612,1,1,252.8800049,1
14613,1,1,252.8800049,1
14614,1,1,252.8800049,1
14615,1,1,252.8800049,1
14616,1,1,252.8800049,1
14617,1,1,252.8800049,1
14618,1,1,252.8800049,1
14619,1,1,252.8800049,1
14620,1,1,252.8800049,1
14621,1,1,252.8800049,1
14622,1,1,252.8800049,1
14623,1,1,252.8800049,1
14624,1,1,252.8800049,1
14625,1,1,252.8800049,1
14626,1,1,252.8800049,1
14627,1,1,252.8800049,1
14628,1,1,252.8800049,1
14629,1,1,252.8800049,1
14630,1,1,252.8800049,1
14631,1,1,252.8800049,1
14632,1,1,252.8800049,1
14633,1,1,252.8800049,1
14634,1,1,252.8800049,1
14635,1,1,252.8800049,1
14636,1,1,252.8800049,1
14637,1,1,252.8800049,1
14638,1,1,252.8800049,1
14639,1,1,252.8800049,1
14640,1,1,252.8800049,1
14641,1,1,252.8800049,1
14642,1,1,252.8800049,1
14643,1,1,252.8800049,1
14644,1,1,252.8800049,1
14645,1,1,252.8800049,1
14646,1,1,252.8800049,1
14647,1,1,252.8800049,1
14648,1,1,252.8800049,1
14649,1,1,252.8800049,1
14650,1,1,252.8800049,1
14651,1,1,252.8800049,1
14652,1,1,252.8800049,1
14653,1,1,252.8800049,1
14654,1,1,252.8800049,1
14655,1,1,252.8800049,1
14656,1,1,252.8800049,1
14657,1,1,252.8800049,1
14658,1,1,252.8800049,1
14659,1,1,252.8800049,1
14660,1,1,252.8800049,1
14661,1,1,252.8800049,1
14662,1,1,252.8800049,1
14663,1,1,252.8800049,1
14664,1,1,252.8800049,1
14665,1,1,252.8800049,1
14666,1,1,252.8800049,1
14667,1,1,252.8800049,1
14668,1,1,252.8800049,1
14669,1,1,252.8800049,1
14670,1,1,252.8800049,1
14671,1,1,252.8800049,1
14672,1,1,252.8800049,1
14673,1,1,252.8800049,1
14674,1,1,252.8800049,1
14675,1,1,252.8800049,1
14676,1,1,252.8800049,1
14677,1,1,252.8800049,1
14678,1,1,252.8800049,1
14679,1,1,252.8800049,1
14680,1,1,252.8800049,1
14681,1,1,252.8800049,1
14682,1,1,252.8800049,1
14683,1,1,252.8800049,1
14684,1,1,252.8800049,1
14685,1,1,252.8800049,1
14686,1,1,252.8800049,1
14687,1,1,252.8800049,1
14688,1,1,252.8800049,1
14689,1,1,252.8800049,1
14690,1,1,252.8800049,1
14691,1,1,252.8800049,1
14692,1,1,461.480011,1
14693,1,1,461.480011,1
14694,1,1,461.480011,1
14695,1,1,461.480011,1
14696,1,1,461.480011,1
14697,1,1,461.480011,1
14698,1,1,461.480011,1
14699,1,1,461.480011,1
14700,1,1,461.480011,1
14701,1,1,461.480011,1
14702,1,1,461.480011,1
14703,1,1,461.480011,1
14704,1,1,461.480011,1
14705,1,1,461.480011,1
14706,1,1,461.480011,1
14707,1,1,461.480011,1
14708,1,1,461.480011,1
14709,1,1,461.480011,1
14710,1,1,461.480011,1
14711,1,1,461.480011,1
14712,1,1,461.480011,1
14713,1,1,461.480011,1
14714,1,1,461.480011,1
14715,1,1,461.480011,1
14716,1,1,461.480011,1
14717,1,1,461.480011,1
14718,1,1,461.480011,1
14719,1,1,461.480011,1
14720,1,1,461.480011,1
14721,1,1,461.480011,1
14722,1,1,461.480011,1
14723,1,1,461.480011,1
14724,1,1,461.480011,1
14725,1,1,461.480011,1
14726,1,1,461.480011,1
14727,1,1,461.480011,1
14728,1,1,461.480011,1
14729,1,1,461.480011,1
14730,1,1,461.480011,1
14731,1,1,461.480011,1
14732,1,1,461.480011,1
14733,1,1,461.480011,1
14734,1,1,461.480011,1
14735,1,1,461.480011,1
14736,1,1,461.480011,1
14737,1,1,461.480011,1
14738,1,1,461.480011,1
14739,1,1,461.480011,1
14740,1,1,461.480011,1
14741,1,1,461.480011,1
14742,1,1,461.480011,1
14743,1,1,461.480011,1
14744,1,1,461.480011,1
14745,1,1,461.480011,1
14746,1,1,461.480011,1
14747,1,1,461.480011,1
14748,1,1,461.480011,1
14749,1,1,461.480011,1
14750,1,1,461.480011,1
14751,1,1,461.480011,1
14752,1,1,461.480011,1
14753,1,1,461.480011,1
14754,1,1,461.480011,1
14755,1,1,461.480011,1
14756,1,1,461.480011,1
14757,1,1,461.480011,1
14758,1,1,461.480011,1
14759,1,1,461.480011,1
14760,1,1,461.480011,1
14761,1,1,461.480011,1
14762,1,1,461.480011,1
14763,1,1,461.480011,1
14764,1,1,461.480011,1
14765,1,1,461.480011,1
14766,1,1,461.480011,1
14767,1,1,461.480011,1
14768,1,1,461.480011,1
14769,1,1,461.480011,1
14770,1,1,461.480011,1
14771,1,1,461.480011,1
14772,1,1,461.480011,1
14773,1,1,461.480011,1
14774,1,1,461.480011,1
14775,1,1,461.480011,1
14776,1,1,461.480011,1
14777,1,1,461.480011,1
14778,1,1,461.480011,1
14779,1,1,461.480011,1
14780,1,1,461.480011,1
14781,1,1,461.480011,1
14782,1,1,461.480011,1
14783,1,1,461.480011,1
14784,1,1,461.480011,1
14785,1,1,461.480011,1
14786,1,1,461.480011,1
14787,1,1,461.480011,1
14788,1,1,461.480011,1
14789,1,1,461.480011,1
14790,1,1,461.480011,1
14791,1,1,461.480011,1
14792,1,1,461.480011,1
14793,1,1,461.480011,1
14794,1,1,461.480011,1
14795,1,1,461.480011,1
14796,1,1,461.480011,1
14797,1,1,461.480011,1
14798,1,1,461.480011,1
14799,1,1,461.480011,1
14800,1,1,461.480011,1
14801,1,1,461.480011,1
14802,1,1,461.480011,1
14803,1,1,461.480011,1
14804,1,1,461.480011,1
14805,1,1,461.480011,1
14806,1,1,461.480011,1
14807,1,1,461.480011,1
14808,1,1,461.480011,1
14809,1,1,461.480011,1
14810,1,1,461.480011,1
14811,1,1,461.480011,1
14812,1,1,461.480011,1
14813,1,1,461.480011,1
14814,1,1,461.480011,1
14815,1,1,461.480011,1
14816,1,1,461.480011,1
14817,1,1,461.480011,1
14818,1,1,461.480011,1
14819,1,1,461.480011,1
14820,1,1,461.480011,1
14821,1,1,461.480011,1
14822,1,1,461.480011,1
14823,1,1,461.480011,1
14824,1,1,461.480011,1
14825,1,1,461.480011,1
14826,1,1,461.480011,1
14827,1,1,461.480011,1
14828,1,1,461.480011,1
14829,1,1,461.480011,1
14830,1,1,461.480011,1
14831,1,1,461.480011,1
14832,1,1,461.480011,1
14833,1,1,461.480011,1
14834,1,1,461.480011,1
14835,1,1,461.480011,1
14836,1,1,461.480011,1
14837,1,1,461.480011,1
14838,1,1,461.480011,1
14839,1,1,461.480011,1
14840,1,1,461.480011,1
14841,1,1,461.480011,1
14842,1,1,461.480011,1
14843,1,1,461.480011,1
14844,1,1,461.480011,1
14845,1,1,461.480011,1
14846,1,1,461.480011,1
14847,1,1,461.480011,1
14848,1,1,461.480011,1
14849,1,1,461.480011,1
14850,1,1,461.480011,1
14851,1,1,461.480011,1
14852,1,1,461.480011,1
14853,1,1,461.480011,1
14854,1,1,461.480011,1
14855,1,1,461.480011,1
14856,1,1,461.480011,1
14857,1,1,461.480011,1
14858,1,1,461.480011,1
14859,1,1,461.480011,1
14860,1,1,461.480011,1
14861,1,1,461.480011,1
14862,1,1,461.480011,1
14863,1,1,461.480011,1
14864,1,1,461.480011,1
14865,1,1,461.480011,1
14866,1,1,461.480011,1
14867,1,1,461.480011,1
14868,1,1,461.480011,1
14869,1,1,461.480011,1
14870,1,1,461.480011,1
14871,1,1,461.480011,1
14872,1,1,461.480011,1
14873,1,1,461.480011,1
14874,1,1,461.480011,1
14875,1,1,461.480011,1
14876,1,1,461.480011,1
14877,1,1,461.480011,1
14878,1,1,461.480011,1
14879,1,1,461.480011,1
14880,1,1,461.480011,1
14881,1,1,461.480011,1
14882,1,1,461.480011,1
14883,1,1,461.480011,1
14884,1,1,461.480011,1
14885,1,1,461.480011,1
14886,1,1,461.480011,1
14887,1,1,461.480011,1
14888,1,1,461.480011,1
14889,1,1,461.480011,1
14890,1,1,461.480011,1
14891,1,1,461.480011,1
14892,1,1,461.480011,1
14893,1,1,461.480011,1
14894,1,1,461.480011,1
14895,1,1,461.480011,1
14896,1,1,461.480011,1
14897,1,1,461.480011,1
14898,1,1,461.480011,1
14899,1,1,461.480011,1
14900,1,1,461.480011,1
14901,1,1,461.480011,1
14902,1,1,461.480011,1
14903,1,1,461.480011,1
14904,1,1,461.480011,1
14905,1,1,461.480011,1
14906,1,1,461.480011,1
14907,1,1,461.480011,1
14908,1,1,461.480011,1
14909,1,1,461.480011,1
14910,1,1,461.480011,1
14911,1,1,461.480011,1
14912,1,1,461.480011,1
14913,1,1,461.480011,1
14914,1,1,461.480011,1
14915,1,1,461.480011,1
14916,1,1,461.480011,1
14917,1,1,461.480011,1
14918,1,1,461.480011,1
14919,1,1,461.480011,1
14920,1,1,461.480011,1
14921,1,1,461.480011,1
14922,1,1,461.480011,1
14923,1,1,164.3800049,1
14924,1,1,164.3800049,1
14925,1,1,164.3800049,1
14926,1,1,164.3800049,1
14927,1,1,164.3800049,1
14928,1,1,164.3800049,1
14929,1,1,164.3800049,1
14930,1,1,164.3800049,1
14931,1,1,164.3800049,1
14932,1,1,164.3800049,1
14933,1,1,164.3800049,1
14934,1,1,164.3800049,1
14935,1,1,164.3800049,1
14936,1,1,164.3800049,1
14937,1,1,164.3800049,1
14938,1,1,164.3800049,1
14939,1,1,164.3800049,1
14940,1,1,164.3800049,1
14941,1,1,164.3800049,1
14942,1,1,164.3800049,1
14943,1,1,164.3800049,1
14944,1,1,164.3800049,1
14945,1,1,164.3800049,1
14946,1,1,164.3800049,1
14947,1,1,164.3800049,1
14948,1,1,164.3800049,1
14949,1,1,164.3800049,1
14950,1,1,164.3800049,1
14951,1,1,164.3800049,1
14952,1,1,164.3800049,1
14953,1,1,164.3800049,1
14954,1,1,164.3800049,1
14955,1,1,164.3800049,1
14956,1,1,164.3800049,1
14957,1,1,164.3800049,1
14958,1,1,164.3800049,1
14959,1,1,164.3800049,1
14960,1,1,164.3800049,1
14961,1,1,164.3800049,1
14962,1,1,164.3800049,1
14963,1,1,164.3800049,1
14964,1,1,164.3800049,1
14965,1,1,164.3800049,1
14966,1,1,164.3800049,1
14967,1,1,164.3800049,1
14968,1,1,164.3800049,1
14969,1,1,164.3800049,1
14970,1,1,164.3800049,1
14971,1,1,164.3800049,1
14972,1,1,164.3800049,1
14973,1,1,164.3800049,1
14974,1,1,164.3800049,1
14975,1,1,164.3800049,1
14976,1,1,164.3800049,1
14977,1,1,164.3800049,1
14978,1,1,164.3800049,1
14979,1,1,164.3800049,1
14980,1,1,164.3800049,1
14981,1,1,164.3800049,1
14982,1,1,164.3800049,1
14983,1,1,164.3800049,1
14984,1,1,164.3800049,1
14985,1,1,164.3800049,1
14986,1,1,164.3800049,1
14987,1,1,164.3800049,1
14988,1,1,164.3800049,1
14989,1,1,164.3800049,1
14990,1,1,164.3800049,1
14991,1,1,164.3800049,1
14992,1,1,164.3800049,1
14993,1,1,164.3800049,1
14994,1,1,164.3800049,1
14995,1,1,164.3800049,1
14996,1,1,164.3800049,1
14997,1,1,164.3800049,1
14998,1,1,164.3800049,1
14999,1,1,164.3800049,1
15000,1,1,164.3800049,1
15001,1,1,164.3800049,1
15002,1,1,164.3800049,1
15003,1,1,164.3800049,1
15004,1,1,164.3800049,1
15005,1,1,164.3800049,1
15006,1,1,164.3800049,1
15007,1,1,164.3800049,1
15008,1,1,164.3800049,1
15009,1,1,164.3800049,1
15010,1,1,164.3800049,1
15011,1,1,164.3800049,1
15012,1,1,164.3800049,1
15013,1,1,164.3800049,1
15014,1,1,164.3800049,1
15015,1,1,164.3800049,1
15016,1,1,164.3800049,1
15017,1,1,164.3800049,1
15018,1,1,164.3800049,1
15019,1,1,164.3800049,1
15020,1,1,164.3800049,1
15021,1,1,164.3800049,1
15022,1,1,164.3800049,1
15023,1,1,164.3800049,1
15024,1,1,164.3800049,1
15025,1,1,164.3800049,1
15026,1,1,164.3800049,1
15027,1,1,164.3800049,1
15028,1,1,164.3800049,1
15029,1,1,164.3800049,1
15030,1,1,164.3800049,1
15031,1,1,164.3800049,1
15032,1,1,164.3800049,1
15033,1,1,164.3800049,1
15034,1,1,164.3800049,1
15035,1,1,164.3800049,1
15036,1,1,164.3800049,1
15037,1,1,164.3800049,1
15038,1,1,164.3800049,1
15039,1,1,164.3800049,1
15040,1,1,164.3800049,1
15041,1,1,164.3800049,1
15042,1,1,164.3800049,1
15043,1,1,164.3800049,1
15044,1,1,164.3800049,1
15045,1,1,164.3800049,1
15046,1,1,164.3800049,1
15047,1,1,164.3800049,1
15048,1,1,164.3800049,1
15049,1,1,164.3800049,1
15050,1,1,164.3800049,1
15051,1,1,164.3800049,1
15052,1,1,164.3800049,1
15053,1,1,164.3800049,1
15054,1,1,164.3800049,1
15055,1,1,164.3800049,1
15056,1,1,164.3800049,1
15057,1,1,164.3800049,1
15058,1,1,164.3800049,1
15059,1,1,164.3800049,1
15060,1,1,164.3800049,1
15061,1,1,164.3800049,1
15062,1,1,164.3800049,1
15063,1,1,164.3800049,1
15064,1,1,164.3800049,1
15065,1,1,164.3800049,1
15066,1,1,164.3800049,1
15067,1,1,164.3800049,1
15068,1,1,164.3800049,1
15069,1,1,164.3800049,1
15070,1,1,164.3800049,1
15071,1,1,164.3800049,1
15072,1,1,164.3800049,1
15073,1,1,164.3800049,1
15074,1,1,164.3800049,1
15075,1,1,164.3800049,1
15076,1,1,164.3800049,1
15077,1,1,164.3800049,1
15078,1,1,164.3800049,1
15079,1,1,164.3800049,1
15080,1,1,164.3800049,1
15081,1,1,164.3800049,1
15082,1,1,164.3800049,1
15083,1,1,164.3800049,1
15084,1,1,164.3800049,1
15085,1,1,164.3800049,1
15086,1,1,164.3800049,1
15087,1,1,164.3800049,1
15088,1,1,164.3800049,1
15089,1,1,164.3800049,1
15090,1,1,164.3800049,1
15091,1,1,164.3800049,1
15092,1,1,164.3800049,1
15093,1,1,164.3800049,1
15094,1,1,164.3800049,1
15095,1,1,164.3800049,1
15096,1,1,164.3800049,1
15097,1,1,164.3800049,1
15098,1,1,164.3800049,1
15099,1,1,164.3800049,1
15100,1,1,164.3800049,1
15101,1,1,164.3800049,1
15102,1,1,164.3800049,1
15103,1,1,164.3800049,1
15104,1,1,164.3800049,1
15105,1,1,164.3800049,1
15106,1,1,164.3800049,1
15107,1,1,164.3800049,1
15108,1,1,164.3800049,1
15109,1,1,164.3800049,1
15110,1,1,164.3800049,1
15111,1,1,164.3800049,1
15112,1,1,164.3800049,1
15113,1,1,164.3800049,1
15114,1,1,164.3800049,1
15115,1,1,164.3800049,1
15116,1,1,164.3800049,1
15117,1,1,164.3800049,1
15118,1,1,164.3800049,1
15119,1,1,164.3800049,1
15120,1,1,164.3800049,1
15121,1,1,164.3800049,1
15122,1,1,164.3800049,1
15123,1,1,164.3800049,1
15124,1,1,164.3800049,1
15125,1,1,164.3800049,1
15126,1,1,164.3800049,1
15127,1,1,164.3800049,1
15128,1,1,164.3800049,1
15129,1,1,164.3800049,1
15130,1,1,164.3800049,1
15131,1,1,164.3800049,1
15132,1,1,164.3800049,1
15133,1,1,164.3800049,1
15134,1,1,164.3800049,1
15135,1,1,164.3800049,1
15136,1,1,164.3800049,1
15137,1,1,164.3800049,1
15138,1,1,164.3800049,1
15139,1,1,164.3800049,1
15140,1,1,164.3800049,1
15141,1,1,164.3800049,1
15142,1,1,164.3800049,1
15143,1,1,164.3800049,1
15144,1,1,164.3800049,1
15145,1,1,164.3800049,1
15146,1,1,164.3800049,1
15147,1,1,164.3800049,1
15148,1,1,164.3800049,1
15149,1,1,164.3800049,1
15150,1,1,164.3800049,1
15151,1,1,164.3800049,1
15152,1,1,164.3800049,1
15153,1,1,164.3800049,1
15154,1,1,164.3800049,1
15155,1,1,164.3800049,1
15156,1,1,164.3800049,1
15157,1,1,164.3800049,1
15158,1,1,164.3800049,1
15159,1,1,164.3800049,1
15160,1,1,164.3800049,1
15161,1,1,164.3800049,1
15162,1,1,164.3800049,1
15163,1,1,164.3800049,1
15164,1,1,164.3800049,1
15165,1,1,164.3800049,1
15166,1,1,164.3800049,1
15167,1,1,164.3800049,1
15168,1,1,164.3800049,1
15169,1,1,164.3800049,1
15170,1,1,164.3800049,1
15171,1,1,164.3800049,1
15172,1,1,164.3800049,1
15173,1,1,164.3800049,1
15174,1,1,164.3800049,1
15175,1,1,164.3800049,1
15176,1,1,164.3800049,1
15177,1,1,164.3800049,1
15178,1,1,164.3800049,1
15179,1,1,164.3800049,1
15180,1,1,164.3800049,1
15181,1,1,164.3800049,1
15182,1,1,164.3800049,1
15183,1,1,164.3800049,1
15184,1,1,164.3800049,1
15185,1,1,164.3800049,1
15186,1,1,164.3800049,1
15187,1,1,164.3800049,1
15188,1,1,164.3800049,1
15189,1,1,164.3800049,1
15190,1,1,164.3800049,1
15191,1,1,164.3800049,1
15192,1,1,164.3800049,1
15193,1,1,164.3800049,1
15194,1,1,164.3800049,1
15195,1,1,164.3800049,1
15196,1,1,164.3800049,1
15197,1,1,164.3800049,1
15198,1,1,164.3800049,1
15199,1,1,164.3800049,1
15200,1,1,164.3800049,1
15201,1,1,164.3800049,1
15202,1,1,164.3800049,1
15203,1,1,164.3800049,1
15204,1,1,164.3800049,1
15205,1,1,164.3800049,1
15206,1,1,164.3800049,1
15207,1,1,164.3800049,1
15208,1,1,164.3800049,1
15209,1,1,164.3800049,1
15210,1,1,164.3800049,1
15211,1,1,164.3800049,1
15212,1,1,164.3800049,1
15213,1,1,164.3800049,1
15214,1,1,164.3800049,1
15215,1,1,164.3800049,1
15216,1,1,164.3800049,1
15217,1,1,164.3800049,1
15218,1,1,164.3800049,1
15219,1,1,164.3800049,1
15220,1,1,164.3800049,1
15221,1,1,164.3800049,1
15222,1,1,164.3800049,1
15223,1,1,164.3800049,1
15224,1,1,164.3800049,1
15225,1,1,164.3800049,1
15226,1,1,164.3800049,1
15227,1,1,164.3800049,1
15228,1,1,164.3800049,1
15229,1,1,164.3800049,1
15230,1,1,164.3800049,1
15231,1,1,164.3800049,1
15232,1,1,164.3800049,1
15233,1,1,164.3800049,1
15234,1,1,164.3800049,1
15235,1,1,164.3800049,1
15236,1,1,164.3800049,1
15237,1,1,164.3800049,1
15238,1,1,164.3800049,1
15239,1,1,164.3800049,1
15240,1,1,164.3800049,1
15241,1,1,164.3800049,1
15242,1,1,164.3800049,1
15243,1,1,164.3800049,1
15244,1,1,164.3800049,1
15245,1,1,164.3800049,1
15246,1,1,164.3800049,1
15247,1,1,164.3800049,1
15248,1,1,164.3800049,1
15249,1,1,164.3800049,1
15250,1,1,164.3800049,1
15251,1,1,164.3800049,1
15252,1,1,164.3800049,1
15253,1,1,164.3800049,1
15254,1,1,164.3800049,1
15255,1,1,164.3800049,1
15256,1,1,164.3800049,1
15257,1,1,164.3800049,1
15258,1,1,164.3800049,1
15259,1,1,164.3800049,1
15260,1,1,164.3800049,1
15261,1,1,164.3800049,1
15262,1,1,164.3800049,1
15263,1,1,164.3800049,1
15264,1,1,164.3800049,1
15265,1,1,164.3800049,1
15266,1,1,164.3800049,1
15267,1,1,164.3800049,1
15268,1,1,164.3800049,1
15269,1,1,164.3800049,1
15270,1,1,164.3800049,1
15271,1,1,164.3800049,1
15272,1,1,164.3800049,1
15273,1,1,164.3800049,1
15274,1,1,164.3800049,1
15275,1,1,164.3800049,1
15276,1,1,164.3800049,1
